Headline,Body ID,Stance
Low-level marijuana possession could soon land you a ticket instead of arrest in New York City,2217,agree
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,2123,discuss
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",2067,agree
"Leader of Qaeda-Linked Somali Group Is Dead, U.S. Says",1306,discuss
"NASA: Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness???",2413,discuss
Reports: Big Bank Hank of pioneering rap group Sugarhill Gang has died,2340,discuss
Nigeria says ceasefire agreed with Boko Haram,600,discuss
Homeland Security: No ISIL fighters on U.S. border,2249,agree
"No, there aren’t any Ebola cases in Iraq",938,discuss
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,2103,discuss
Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,1429,discuss
ISIS fighters seize weapons airdrop meant for Kurds,1361,discuss
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',959,discuss
Wife Of ISIS Leader Abu Bakr al-Baghdadi Detained In Lebanon,2268,discuss
Christian Bale won't play Steve Jobs,2211,agree
Tom Brokaw wants Brian Williams fired,1570,discuss
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,2338,discuss
Tropical spider burrows under man's skin through scar,1880,disagree
Meteorite leaves crater in Nicaraguan capital Managua,1825,discuss
Kim Yo-jong in Charge: Kim Jong-un's Sister 'Replaces' North Korean Dictator During Illness,2344,discuss
ESPN to save NFL's image with all-male domestic abuse discussion,610,disagree
Questions raised over Nicaragua 'meteorite',715,discuss
Lebanon detains wife and son of Al-Baghdadi,1004,discuss
REPORT: The Batmobile Might Have Been Stolen In Detroit,1671,discuss
Isis militants claim to have killed US journalist James Foley,2047,discuss
Boko Haram denies it has agreed ceasefire,1896,discuss
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,2171,agree
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,2180,agree
6 hidden mass graves may hold missing Mexican students,1984,discuss
Boko Haram denies truce to release kidnapped schoolgirls,2144,discuss
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,564,discuss
"NYPD to stop arresting for low-level marijuana charges, will issue tickets instead: source",2372,discuss
Letter From Lego To Parents In The '70s Makes An Important Point About Gender,2171,agree
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,1724,discuss
Mexico Says Missing Students Not Found In First Mass Graves,1405,discuss
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,2530,discuss
Spider burrowed through tourist's stomach and up into his chest,2042,disagree
Banksy 'Arrested & Real Identity Revealed' Is The Same Hoax From Last Year,1884,agree
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",2268,discuss
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",873,discuss
"No, Robert Plant Didn’t Rip Up an $800 Million Contract",699,disagree
ISIL Beheads American Photojournalist in Iraq,578,discuss
Boko Haram ceasefire ignored as violence flares in Borno state,1630,disagree
NET Extra: Back-from-the-dead Catholic priest claims God is a female,1008,agree
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,1605,discuss
Insurgents killed in Nigeria despite alleged truce with Boko Haram,1540,discuss
Report: ISIS Leader Abu Bakr Al-Baghdadi Assassinated In U.S. Airstrike,621,discuss
"Islamic State leader's family detained by Lebanon, officials say",720,discuss
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,2010,discuss
Indian civil servant sacked 'after 24-year sickie',932,agree
Seven teenage girls get pregnant on school trip,204,agree
"Soldier, Gunman Killed In Shooting Incident Near Canadian Parliament",2347,agree
"Apple 12-Inch MacBook Air Details Emerge; Device Could Be Thinner, Lighter Than Current Model",1730,discuss
A Man Says Comcast Called His Boss And Got Him Fired After He Complained About Its Service,2438,discuss
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1916,discuss
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",1865,discuss
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,2005,agree
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,840,discuss
Met police denies reports of Banksy arrest,900,agree
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,2530,discuss
State House time capsule from 1795 unearthed,1049,agree
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1916,discuss
Armed U.S. drones spotted flying over Syria in possible hunt for ISIS leader,1657,discuss
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,2202,discuss
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,2172,discuss
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,742,discuss
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),1319,agree
Lego letter to parents in 1974 on gender equality still resonates 40 years on,2171,agree
"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",1918,discuss
Michael Phelps Sex Scandal: Troubled Olympian’s Girlfriend Was Born A Man!,1847,agree
Zack Snyder Responds to Fake Stolen Batmobile Report,2135,agree
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1336,discuss
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1996,agree
Tropical spider burrowed under Bali tourist's skin,2042,disagree
High school student scores $72M playing the stock market,1858,disagree
China: Satirical site warns citizens over name choices,2260,agree
British hostage David Haines beheaded by Islamic State terrorists,2102,agree
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1638,agree
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",742,discuss
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,2305,disagree
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1116,discuss
Has Ebola infected Isis militants in Mosul?,1689,discuss
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1589,agree
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1880,agree
Seven girls as young as 13 become pregnant on a school trip,2125,disagree
Tropical spider burrows under man's skin through scar,2338,discuss
BATMAN VS. SUPERMAN BATMOBILE STOLEN,1242,discuss
Video shows ISIL beheading of photojournalist James Foley,578,discuss
Kim Jong-Un's Sister Takes Control in North Korea,2473,discuss
Lebanon detains wife and son of Al-Baghdadi,1263,disagree
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1904,discuss
New iOS 8 bug can delete all of your iCloud documents,2423,agree
Christian Bale Is Steve Jobs,945,agree
Boko Haram denies it has agreed ceasefire,2191,discuss
Video Purports To Show Beheading Of U.S. Journalist By Militants,1336,discuss
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1478,agree
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,1800,discuss
CNN Airs Alleged Audio from Michael Brown Shooting,1564,discuss
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1679,discuss
Man who skipped work for 24 years is finally fired,2134,agree
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,1761,discuss
Meteorite strike in Nicaragua puzzles experts,601,disagree
AWESOME! Canadian Parliament’s Sergeant-at-Arms Kevin Vickers Takes Out Gunman,2113,discuss
KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally,1933,agree
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,2385,agree
"No, there aren’t any Ebola cases in Iraq",2025,discuss
WAS NBC METEOROLOGIST MIKE SEIDEL PEEING IN THE SNOW ON CAMERA? A TESTY BRIAN WILLIAMS EXPLAINS,1926,discuss
"Boko Haram agrees to ceasefire, release of school girls",2403,discuss
"Spider burrowed into appendix scar, crawled through WA man's body",1531,disagree
Missing Planes,1865,discuss
Boko Haram ceasefire ignored as violence flares in Borno state,2530,discuss
Batman Set To Play Steve Jobs In Upcoming Biopic,1841,disagree
REPORT: Alleged New Audio of Michael Brown Shooting,2250,discuss
"Video showing American journalist beheaded believed real, officials and family say",2047,discuss
Pictured: Libyan Islamist rebels pose with planes seized from Tripoli airport as U.S. officials warn they could be used to carry out terrorist attack on 9/11 anniversary,2010,discuss
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,76,discuss
Mum Offers to Sell Twin Boy to Save Twin Girl,1698,agree
Cold Turkey,1597,agree
"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",443,discuss
"Islamic State leader's family detained by Lebanon, officials say",2283,discuss
Bali spider burrows under Aussie’s chest,818,agree
Apple's 12-Inch Retina MacBook Air Shown in Artist's Renditions,1344,discuss
"Nun gives birth, intends to keep baby",1307,discuss
Iraqi media: ISIS militants have contracted Ebola,2180,discuss
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,1588,agree
CNN Posts Alleged Audio of Michael Brown Shooting,1916,discuss
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',834,discuss
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,1949,discuss
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2144,discuss
Meteorite leaves crater in Nicaraguan capital Managua,1913,agree
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,425,discuss
"Soldier shot, Parliament locked down after gunfire erupts at war memorial",2347,agree
'Spiderman' squished: Perth experts debunk spider burrowing claims,1883,disagree
God Is A Woman – Resurrected Father Narated,2240,agree
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",955,discuss
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,755,disagree
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,1715,discuss
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,2450,discuss
Taylor Lianne Chandler: Everything you need to know about Michael Phelps’ intersex girlfriend,247,agree
"Managua explosion not a meteorite, NASA suggests",2475,agree
What One Homeless Man Does with $100 Will Astonish You (VIDEO),2132,disagree
"No, a spider (probably) didn't crawl through a man's body for several days",1819,disagree
Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,1226,disagree
Nigeria says it has deal with Boko Haram to release kidnapped girls,837,discuss
Breaking: Soldier shot at National War Memorial in Ottawa,1071,discuss
New Audio Recording From Ferguson May Capture Michael Brown Shooting,2345,discuss
NASA Raises Doubts About Reports of Nicaraguan Meteorite,1731,disagree
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1981,agree
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",1821,discuss
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",2208,discuss
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,1406,discuss
Priest who died for 48 minutes says he met God and she’s a woman,1014,agree
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",2504,agree
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,2404,discuss
Seth Rogen To Play Steve Wozniak In Steve Jobs Biopic,586,discuss
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",2016,agree
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1336,discuss
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",1690,discuss
Her Majesty’s magic mushrooms,2478,agree
Mass grave found after 40 students disappear in Mexican protest,1109,discuss
New policy could reduce marijuana possession arrests,1732,discuss
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,2147,discuss
WTC rats scare off Anna Wintour,1149,discuss
Is There an ISIS Threat on the Texas-Mexico Border or Not?,2261,discuss
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",1190,agree
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,1374,agree
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1461,discuss
Bali Awry,1104,discuss
A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament,682,discuss
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,1646,discuss
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",2087,discuss
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,2165,agree
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,2207,discuss
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,1430,discuss
Jordan’s King Abdullah Did Not Personally Fly Airstrikes On ISIS,2274,agree
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",1573,disagree
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",2096,discuss
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,1744,discuss
"RCMP release security footage of Michael Zehaf Bibeau during attack, say he shot soldier in back",1331,agree
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,1934,discuss
Batman Set To Play Steve Jobs In Upcoming Biopic,2455,discuss
Government fires employee who skipped work for 24 years,2441,agree
"Wife, child of Islamic State head Abu Bakr al-Baghdadi held in Lebanon, officials say",2283,discuss
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,2003,discuss
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",2356,discuss
Journalist James Wright Foley reportedly beheaded by ISIS,1747,discuss
Christian Bale Exits Steve Jobs Movie (Exclusive),852,agree
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,837,discuss
Pentagon: ISIS Got U.S. Weapons Package,1253,discuss
ISIS Beheads American Journalist,2388,discuss
The Chinese Guide to Avoiding a Bad English Name,1660,agree
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",1247,agree
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,2356,discuss
Viral Photo Shows How Chinese Workers Are Used to Manipulate App Store Rankings,2420,discuss
Iraqi airstrike kills key ISIL leader,1889,discuss
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,454,agree
Time Capsule from Paul Revere and Samuel Adams Discovered in Boston,2288,agree
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",608,discuss
"Suspected meteorite leaves crater in Managua, is linked to asteroid",2475,discuss
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1666,discuss
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',959,discuss
CNN Plays Alleged Recording of Michael Brown Shooting,2287,discuss
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,1989,discuss
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1630,discuss
Militant Group Says It Killed American Journalist in Syria,1016,discuss
Islamic State claims it executed American photojournalist James Foley,2386,discuss
"ISIS Militants In Mosul Have Contracted Ebola, Iraqi Media Sources Claim",2075,discuss
Missing American journalist reportedly beheaded by Islamic State ,726,discuss
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",1195,discuss
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1807,discuss
The Case of the Stolen Batmobile Has Been Solved,1242,discuss
Breaking: Soldier shot at National War Memorial in Ottawa,1659,discuss
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",2155,discuss
New Audio Recording From Ferguson May Capture Michael Brown Shooting,721,discuss
"It's 'rubbish' that Robert Plant turned down £500m Led Zeppelin reformation offer, says publicist",1978,disagree
Seth Rogen to play Steve Wozniak alongside Christian Bale's Steve Jobs,1262,discuss
"Obama, Outraged Over Beheading, Vows to Stay on Course",1679,discuss
Rumor Fatigue Sets In at False Alarms of Castro’s Death,2251,discuss
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,2075,discuss
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,872,discuss
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",2263,agree
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",961,agree
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",2463,discuss
Michael Phelps' girlfriend was born male but did not tell swimmer about her past,1029,agree
Resetting iOS 8 Preferences May Wipe iCloud Files,1518,discuss
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',1143,discuss
Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,1690,discuss
Sugarhill Gang rapper Big Bank Hank dead at 57,2398,agree
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,2172,discuss
Audio recording allegedly captures moment Michael Brown was shot,2345,discuss
Mexican investigators fear mass grave might hold 43 missing students,1912,discuss
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1761,discuss
Rat problem worsens at One World Trade Center offices of Conde Nast,2064,agree
What Glenn Beck Fears May Be Done With the 11 Missing Jets,1197,agree
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",2468,agree
ISIS Reportedly Beheads American Photojournalist in Iraq,1093,discuss
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,1398,discuss
Brian Williams slams social media for speculation weatherman Mike Seidel relieved himself on air,1968,discuss
Did a Meteorite Impact in Nicaragua over the Weekend?,1790,discuss
Banksy arrest hoax: US website claims street artist caught in Watford,1884,agree
"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",1337,discuss
'No hard evidence' of Isis claims it kidnapped Canadian-Israeli woman Gill Rosenberg,2471,discuss
"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",2017,discuss
Nun who gave birth ‘had no idea’ she was pregnant,1720,discuss
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,2481,discuss
Ottawa Shooting: Soldier Shot at Canada's National War Memorial,2347,agree
Bali Awry,1321,discuss
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,805,agree
Audio of gunfire in Michael Brown case authenticated by app company,1446,discuss
Comcast gets customer fired for complaining about poor service,2058,discuss
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,2138,discuss
ISIS Seemingly Beheaded American Journalist James Wright Foley,2524,discuss
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,1012,discuss
James Foley remembered as 'brave and tireless' journalist,1471,agree
Sugarhill Gang rapper Big Bank Hank dies aged 57,2080,disagree
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1374,discuss
"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",2362,agree
Predator Drone Reportedly Spotted Over ISIS Hotbed in Syria; Airstrikes Hit ISIS Targets,2443,discuss
"Dead for 48 minutes, this Catholic Priest claims God is female",1549,disagree
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,2067,agree
ISIS Getting Ebola,2180,disagree
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1011,discuss
Apple Watch won’t be the digital doctor it could have been,1750,discuss
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,2132,disagree
"Meteorite makes big crater in Nicaragua, government says",2154,discuss
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,2109,discuss
Bali spider burrows under Aussie’s chest,1638,agree
"Fidel Castro Rumors Sweep Internet, But No Sign in Cuba",2251,discuss
Terrorism fears rise amid reports of stolen jetliners,1865,discuss
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,2005,agree
CNN Posts Alleged Audio of Michael Brown Shooting,1426,discuss
ESPN’s All-Male “Monday Night Football” Panel On Domestic Violence Is Not Real,1261,disagree
Homeland Security says terrorists haven't crossed U.S-Mexico border,2016,agree
Wife and child of Islamic State leader Baghdadi held in Lebanon,2337,disagree
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1860,agree
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2060,discuss
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,2295,discuss
ISIL Beheads American Photojournalist in Iraq,195,discuss
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,1515,agree
"Catholic priest dies for 48 mins, wakes up claiming God is a woman",1849,agree
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2093,discuss
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1122,discuss
Report: Christian Bale Just Bailed on the Steve Jobs Movie,729,agree
CNN audio: Is this the moment Michael Brown was shot?,1692,discuss
Nigeria says it has deal with Boko Haram to release kidnapped girls,1821,discuss
US officials: Video shows American's execution,578,discuss
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',1106,discuss
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",2354,agree
Iraqi media says ISIS militants have contracted Ebola,1904,discuss
Lebanon confirms holding ISIS chief’s kin,2155,discuss
Lynch Mob Castrates Alleged Rapist In Rajasthan,214,discuss
Nigeria says ceasefire agreed with Boko Haram,1885,discuss
Missing Libyan jetliners raise fears of terror attacks on 9/11,508,discuss
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,672,discuss
Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,1893,discuss
WHO investigates media reports ISIS fighters contracted Ebola,1040,discuss
Cameron vows to hunt down IS 'monsters' after Haines murder,1224,discuss
Missing Mexican students 'not found in mass grave',1427,agree
Mass grave found after 40 students disappear in Mexican protest,2342,discuss
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,1120,discuss
Media outlets identify 'Jihadi John',1198,discuss
Nasa questions whether crater in Nicaragua caused by meteorite,1068,discuss
Nigeria Boko Haram blamed for raids despite truce claim,1139,discuss
GCPD Solved Stolen Batmobile Case?,1237,discuss
Predator drones being flown over Isil's Syrian 'capital',1740,agree
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,2455,discuss
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1605,discuss
Senator: Detainees swapped for Bergdahl have contacted militants,773,discuss
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1658,discuss
"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",2455,discuss
US drones hunt Isis leader in Syria,2443,discuss
"Prankster Gives Homeless Man $100, Secretly Follows Him And Learns He Buys Food For Others",1925,agree
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",1529,discuss
"In Vogue vs Rats War, the Rats Are Winning",2072,discuss
Would-be rapist has penis severed by angry mob,2115,agree
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,1446,discuss
Newly Discovered Mass Grave Linked to Missing Mexican Students,537,discuss
Founding Fathers-Era Time Capsule Found in Boston,1049,agree
Mexico Says Missing Students Not Found In First Mass Graves,1822,discuss
Large space object slams Nicaragua’s capital as asteroid passes Earth,1825,discuss
David Haines beheading video confirmed genuine; UK PM Cameron vows to hunt down ISIS 'monsters',2241,discuss
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",2317,discuss
NASA: Viral news on days of darkness in December is hoax,506,agree
WFB’s Bill Gertz: Obama Administration ‘Trying to Play Down’ Missing Libyan Airliners,1865,discuss
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),2005,agree
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,818,agree
Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,1889,discuss
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),1002,discuss
James Foley remembered as 'brave and tireless' journalist,847,discuss
Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,1197,discuss
ISIS Reportedly Beheads American Photojournalist in Iraq,2067,discuss
WSJ: Apple cut watch health features due to erratic sensors,652,discuss
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,1476,discuss
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2356,discuss
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,2386,agree
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,2471,discuss
"Dead for 48 minutes, this Catholic Priest claims God is female",1303,disagree
Teen Makes $72 Million on the Stock Market,2407,disagree
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,928,discuss
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",2295,discuss
"Meteorite makes big crater in Nicaragua, government says",9,agree
Islamist websites claim Israeli-Canadian woman kidnapped by IS: report,1295,discuss
Sugarhill Gang Rapper ‘Big Bank Hank’ Dies at 57,598,agree
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',1950,agree
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",903,discuss
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,1778,discuss
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",1528,disagree
Robert Plant ripped up $800M Led Zeppelin reunion contract,2489,discuss
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,2208,agree
Small Meteorite Strikes in Nicaragua's Capital City of Managua,1722,discuss
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,2293,discuss
ISIL video claims beheading of kidnapped journalist James Foley,1471,discuss
Ferguson riots: audio may have captured Michael Brown shooting,2149,discuss
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,189,discuss
Mexican students not among bodies found in mass graves,777,discuss
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,2287,discuss
Islamic State claims to have beheaded American journalist,1093,discuss
Vigilantes cut off alleged rapist's penis,86,agree
Crank-Boosting Behind Top Apps in App Store,1132,discuss
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,2463,discuss
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,2471,discuss
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',2037,agree
Now THAT'S a Royal trip! Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace,1647,agree
WHO ‘probing’ whether ISIS fighters got Ebola,2060,discuss
More American Weapons for ISIS,1597,agree
Pentagon: Airstrike killed terror leader in Somalia,1176,discuss
Ottawa Gunman Identified As Michael Zehaf-Bibeau,2246,agree
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1948,discuss
"Audio captured at time of Michael Brown shooting, company says",2250,discuss
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",2062,discuss
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,2017,discuss
Accountant Says Comcast Got Him Fired for Contesting Bogus Charges,2058,discuss
Conde Nast's rat problem at One World Trade Centre: From red carpets to rodent droppings,2263,agree
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1797,discuss
Who Should Play Steve Jobs Now That Christian Bale Quit?,1131,discuss
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',1506,discuss
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",2144,discuss
