Headline,Body ID,Stance
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,971,unrelated
SEE IT: California homeless man uses $100 gift to give food to others,1968,unrelated
Isis militants claim to have killed US journalist James Foley,539,unrelated
Tourist dubbed ‘Spider Man’ after spider burrows under skin for days,214,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,539,unrelated
"Comcast Is Threatening To Cut Off Customers Who Use Tor, The Web Browser For Criminals",277,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,244,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1530,unrelated
Report claims Kim Jong-un underwent surgery to repair fractured ankles,2327,unrelated
Isis militants claim to have killed US journalist James Foley,2453,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,1917,unrelated
The iPhone 6 'Hairgate' Is Not a Thing,2303,unrelated
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",1854,discuss
Kim Jong-Un's sister reportedly running N. Korea,2177,unrelated
US drones hunt Isis leader in Syria,1170,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",788,unrelated
Durex on Rumored ‘Pumpkin Spice’ Condom: No Comment,1853,unrelated
HBO in talks with Apple to be launch partner for coming web service 'HBO Now',244,unrelated
Watch: US Marine saved by helmet after being shot by Taliban sniper,488,agree
"RCMP release security footage of Michael Zehaf Bibeau during attack, say he shot soldier in back",2087,unrelated
"Despite ceasefire announcement, new Boko Haram attacks reported",298,unrelated
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,2176,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female,2520,unrelated
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',1437,unrelated
This Woman Exposed Her Cheating Boyfriend With A Brilliant Christmas Gift,1939,unrelated
American hostage in Yemen freed in military raid-Defence Ministry,1069,discuss
Was The Batmobile Stolen In Detroit?,702,unrelated
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",2115,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,186,unrelated
Meet The College Student Who Claims She Was The ‘Teletubbies’ Sun Baby,1094,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,2472,unrelated
Report: Possible audio tape of Michael Brown shooting,472,unrelated
Christian Bale quits Steve Jobs movie,1294,unrelated
Airport worker strips naked at security scanner in protest against guards,346,unrelated
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",568,unrelated
Isilkulskom student has gained superhero powers after shock,213,unrelated
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,2448,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,1004,unrelated
Bug in iOS 8's 'Reset All Settings' Option Also Erases iCloud Drive Documents,2163,unrelated
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,1277,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,2248,unrelated
Founding Fathers-Era Time Capsule Found in Boston,1791,unrelated
Rumors of ISIS leader's death debunked,1255,unrelated
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,1022,unrelated
Lawmaker Says ‘At Least 10′ Islamic State Fighters Have Been Captured at the Southern U.S. Border,1223,unrelated
"UK spies identify Foley’s killer, Abdel-Majed Abdel Bary a key suspect",1263,unrelated
"Tour, agent: Tiger Woods not banned",2175,discuss
"No, a bird didn't poop on Vladimir Putin",2175,unrelated
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1547,unrelated
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",1471,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,321,unrelated
"Boko Haram denies truce, says kidnapped girls married",1883,unrelated
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",1197,unrelated
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,2237,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1385,unrelated
Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event (but does send a nice flower basket instead),1268,unrelated
NASA Raises Doubts About Reports of Nicaraguan Meteorite,269,unrelated
Media outlets identify 'Jihadi John',1465,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,1012,unrelated
"Vice's Shane Smith drops $300,000 on Vegas dinner",1648,unrelated
Woman Stays In KFC For A Week To Get Over Her Break-Up,478,unrelated
Microsoft Hires Dalek-style Robocops to Guard Silicon Valley HQ,696,unrelated
Seth Rogen to play Woz in Jobs biopic,1384,unrelated
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),1637,unrelated
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,879,unrelated
Report: Exec popped for $300k dinner after run at blackjack,2039,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,1457,unrelated
“Axl Rose dead 2014” : Guns N' Roses frontman killed by internet death hoax,1857,unrelated
Soldier shot at war memorial in Canada,964,unrelated
Tropical spider burrows under man's skin through scar,1210,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,2526,unrelated
Michelle Obama’s face blurred by Saudi state television,396,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,2009,unrelated
"Jihadi John named as Mohammed Emwazi, from west London",2125,unrelated
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",402,unrelated
Kim Jong-un: obese leader 'fractured both ankles',1400,unrelated
Caught a catfish record in Po: 127 kg and 2.67 meters,2447,unrelated
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",2197,unrelated
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,2287,unrelated
Libya: Missing Libya Planes Spark Security Concerns,1073,unrelated
Report: Missing Libyan jetliners raise fears of suicide airliner attacks on 9/11,299,unrelated
Claim: Comcast Got Complaining Customer Fired From His Job,32,unrelated
Anna Wintour: Is Rat Infestation At NYC ‘Vogue’ Office Kim Kardashian’s Fault?,1042,unrelated
Apple Watch to reportedly offer 'Power Reserve' to help extend battery life,78,unrelated
"Islamic State Militants Have Been Flying 3 Captured Warplanes Over Syrian Airport, Witnesses Say",886,unrelated
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,2501,unrelated
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),1042,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",950,unrelated
"Tim Cook Reportedly Showers with Apple Watch, Suggesting It’s Waterproof",1905,unrelated
'Spiderman' squished: Experts debunk claims,959,unrelated
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',1848,unrelated
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",195,unrelated
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,35,unrelated
Pictured: Libyan Islamist rebels pose with planes seized from Tripoli airport as U.S. officials warn they could be used to carry out terrorist attack on 9/11 anniversary,1575,unrelated
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",944,unrelated
Missing Planes,1489,unrelated
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,1574,unrelated
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,1790,unrelated
What Glenn Beck Fears May Be Done With the 11 Missing Jets,1681,unrelated
"Paradise is open to all, even dogs, Pope tells boy",2348,unrelated
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2296,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,2045,unrelated
Gateway Pundit,1202,discuss
Lynch Mob Castrates Alleged Rapist In Rajasthan,125,unrelated
N Korean leader misses annual ritual; sister ‘takes over duties’,1210,unrelated
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",1720,unrelated
CNN Airs Alleged Audio from Michael Brown Shooting,1481,unrelated
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',1291,unrelated
Report: HBO Now coming to Apple TV next month,2419,unrelated
CNN audio: Is this the moment Michael Brown was shot?,900,unrelated
SEE IT: California homeless man uses $100 gift to give food to others,1737,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",1897,unrelated
Robot security guards now patrolling Microsoft's Silicon Valley campus,2372,unrelated
There has been a shooting at the War Memorial on Parliament Hill. Unconfirmed reports say a soldier was shot.,2042,unrelated
First bendgate... now it's HAIRGATE: Angry iPhone 6 owners claim design is causing chunks of their hair to be ripped out when they make a phone call,22,unrelated
KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,1217,unrelated
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,498,unrelated
Hero soldier Nathan Cirillo killed by convicted criminal Michael Zehaf-Bibeau,186,unrelated
Michael Phelps’ alleged girlfriend says she was born intersex,822,unrelated
Reports: Boko Haram may release schoolgirls as part of deal,1372,unrelated
"The rapper, the hacker and the terror travel guide writer. Is one of these British extremists Jihadi John? Three potential Islamic State 'Beatles' emerge as MI5 'zeroes in' on murderer who beheaded U.S. journalist James Foley",591,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",2314,unrelated
Dog found abandoned outside railway station with suitcase of his belongings,1164,agree
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,1351,unrelated
The Apple Watch's battery life will reportedly be just like any other smartwatch,1725,unrelated
Man Severed Penis That Failed To Impress Girls,1410,agree
SEND IN THE DRONES: Predator drones flown over IS headquarters in Syria,1296,unrelated
Ottawa Gunman Identified As Michael Zehaf-Bibeau,431,unrelated
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,2309,unrelated
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,2147,unrelated
Apple Reportedly Relying More Heavily on Samsung for iPhone 6 and Apple Watch Components,2412,unrelated
What Glenn Beck Fears May Be Done With the 11 Missing Jets,723,unrelated
'There is no limit to their depravity' Islamic State FEED mother her own SON,169,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,2304,unrelated
IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas,2002,discuss
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,2141,unrelated
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,2458,unrelated
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,1718,unrelated
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,1708,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,244,unrelated
Report: Apple Watch Will Need Charging Every Day,324,unrelated
Guru who ordered 400 followers to be castrated 'so they could be closer to God' is investigated for grievous bodily harm in India,737,unrelated
"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",649,agree
Surreal Photos of Fisherman’s Jaw-Dropping Catch Will Likely Have People Wondering If It’s Real,677,unrelated
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,1013,unrelated
"Vice's Shane Smith drops $300,000 on Vegas dinner",1176,unrelated
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,2070,unrelated
Isis militants claim to have killed US journalist James Foley,1040,unrelated
Video Purports to Show Beheading of American Journalist,1574,unrelated
Isis Syria News: Video Shows US Airdropped Weapons and Grenades 'Captured by Islamic State',816,unrelated
‘Photo of slain IS leader’ reported to be doctored,1137,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1549,unrelated
Nun complains of stomach pains... and GIVES BIRTH: Sister who had 'no idea' she was pregnant has a baby boy at hospital in Italy,2388,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,2044,unrelated
IS Fighters Seize Weapons Cache Meant for Kurds,816,unrelated
Apple Orders More Than 5 Million Watches for Initial Run,1820,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,1498,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',1547,unrelated
Man chops off his own penis after girlfriend told him he was no good in bed,187,agree
"Jihadi John named as Mohammed Emwazi, from west London",1660,unrelated
Missing Planes,299,unrelated
Michael Brown shooting audio caught on tape?,2354,unrelated
Another American hostage at risk by Islamic state,1034,unrelated
ISIS leader dead?,1338,unrelated
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",1789,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,2525,unrelated
Report: Missing Libyan jetliners raise fears of suicide airliner attacks on 9/11,1575,unrelated
"No, it's not Tiger Woods selling an island in Lake Mälaren",1991,disagree
Mystery man slaps shoppers around head for sneezing,1003,unrelated
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',1034,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,2327,unrelated
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,1787,unrelated
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,2176,unrelated
Report: Exec popped for $300k dinner after run at blackjack,80,unrelated
ISIS pays tribute to its 'Cub of Baghdadi' child soldier,1863,unrelated
Apple Watch: Release well initially only in Apple Stores,1804,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,2304,unrelated
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,2367,unrelated
Watch: US marine survives Taliban sniper headshot in Afghanistan,115,agree
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,1565,unrelated
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",1545,unrelated
Identity of ISIS terrorist known as 'Jihadi John' reportedly revealed,81,unrelated
Jordanian airstrike killed American aid worker held hostage by ISIS according to statement by militants,959,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,2096,unrelated
Pull the other Un! North Korean dictator has not been seen for weeks because he 'pulled tendon while doing drill with his generals',2325,discuss
Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,2508,unrelated
Report: Michael Phelps’ Tinder ‘Girlfriend’ Was Born Male; “We Made Love During Halftime”,190,unrelated
20 year old burger? McDonald's burger purchased in 1995 hasn't aged a bit,1195,unrelated
Time Capsule from Paul Revere and Samuel Adams Discovered in Boston,1471,unrelated
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,529,unrelated
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,2092,unrelated
British aid worker David Haines beheaded by ISIL,1528,unrelated
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",1094,unrelated
How Canadian Sergeant-at-Arms Kevin Vickers killed shooter in parliament,2404,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,121,unrelated
Report: Secret Service Lied About White House Fence Jumper,1365,discuss
KC hospital: Patient does not have symptom profile of Ebola,1943,agree
New Audio Allegedly Captures Moment Michael Brown Was Shot,844,unrelated
Now THAT'S a Royal trip! Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace,1575,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,2070,unrelated
#Hairgate: iPhone 6 users say device pulls out hair,1815,unrelated
Islamic State militants claim to behead missing American journalist,2404,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",1372,unrelated
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,534,unrelated
"Kim Jong Un hospitalized with two broken ankles, reportedly from wearing heels and being overweight",1837,unrelated
Mass grave found after 40 students disappear in Mexican protest,1419,unrelated
Eyewitness Says Viral Video of Homeless Man Was Staged,2306,unrelated
"A message from Jim's mom, Diane Foley:",1351,unrelated
Michael Brown shooting audio caught on tape?,1832,unrelated
North Korea dictator Kim Jong-un undergoes surgery after breaking both ankles on military tour,2210,unrelated
North Korean dictator Kim Jong-Un to open restaurant in Scotland,239,unrelated
Caught a catfish record in Po: 127 kg and 2.67 meters,2434,unrelated
A Mass Grave Points to a Student Massacre in Mexico,712,unrelated
Video: Marine saved by helmet after Taliban sniper attack,1734,agree
Was The Batmobile Stolen In Detroit?,1419,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,472,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,1673,unrelated
Mexican cartel leader kills self; bodies in grave not missing students,1419,unrelated
Islamic State using 'SCORPION bombs' to terrorise victims,1857,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",586,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1438,unrelated
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1982,unrelated
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",2344,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,737,unrelated
"Apple's New MacBook Will Be A Thinner, Cleaner, Faster 12-Inch MacBook Air",1852,unrelated
UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,1673,unrelated
Luke Somers 'killed in failed rescue attempt in Yemen',227,unrelated
Elderly Woman Arrested for Kidnapping Neighbor's Cats & Making Fur Coats,1289,unrelated
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,61,unrelated
WHO investigates media reports ISIS fighters contracted Ebola,5,unrelated
"Texas Turkey Farm Contaminated With Ebola, Over 250,000 Holiday Turkeys Infected",1658,unrelated
‘Photo of slain IS leader’ reported to be doctored,1804,unrelated
ISIS Appears To Behead American Photojournalist In YouTube Video,1120,unrelated
"Islamic State training fighter pilots in captured jets, monitoring group says",1293,unrelated
BATMAN VS. SUPERMAN BATMOBILE STOLEN,621,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",2287,unrelated
ISIS leader dead?,1871,unrelated
Former U.S. soldier says IS used chemical weapons in Kobani,1385,unrelated
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,239,unrelated
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1569,unrelated
"Whoa, Paul Rudd Was One of the Airport Heroes Who Took Down the Homophobe",176,disagree
The @FoxNewsPress Account Tweeting Lawsuit Threats Is a Fake,2306,unrelated
ISIS leader ‘killed’ in US airstrikes,2118,unrelated
"Apple 12-Inch MacBook Air Details Emerge; Device Could Be Thinner, Lighter Than Current Model",1423,unrelated
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,1869,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,743,agree
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,734,unrelated
What One Homeless Man Does with $100 Will Astonish You (VIDEO),676,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,903,unrelated
"Rats at Vogue's NYC offices - watch your step, Anna Wintour",618,unrelated
Isis claims to behead US journalist,1361,unrelated
Macaulay Culkin dead: Actor is victim of another death hoax,1805,agree
Mexico Says Missing Students Not Found In First Mass Graves,2385,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,388,unrelated
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,1494,unrelated
PGA Spokesman and Tiger Woods' Agent Deny Drug Suspension Allegations,438,unrelated
Vogue’s Shiny New Office Has a Big Rat Problem,1020,unrelated
Shocking Photos! Mom Tries To Sell Son To Pay For Daughter's Cancer Treatment,1549,unrelated
Amazon.com to open first physical store in Manhattan: DJ,2197,unrelated
"Is Apple about to launch a totally redesigned, 12-inch MacBook Air?",727,unrelated
Claim: Comcast Got Complaining Customer Fired From His Job,2476,unrelated
Obama: murder of James Foley 'shocks the conscience of the entire world',513,unrelated
New iOS 8 bug can delete all of your iCloud documents,539,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,26,unrelated
Do all dogs go to heaven? Pope tells grieving boy: 'Paradise is open to all of God’s creatures',1104,unrelated
"Bosnia: Seven underage girls return from five day school trip, pregnant",1277,unrelated
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",34,unrelated
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',2115,unrelated
"Spider burrowed into appendix scar, crawled through WA man's body",2252,unrelated
Scientists Doubt That Meteor Caused Crater In Nicaragua,524,unrelated
Pictured: Recent Muslim convert Michael Zehaf-Bibeau who shot dead a solider and opened fire on Canadian Parliament,431,unrelated
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1586,unrelated
11 jetliners 'missing' after Islamist takeover of airport,1648,unrelated
"North Korean leader Kim Jong-un not missing, just having ankle surgery",1480,agree
"Fidel Castro Is Dead, According to Viral Twitter Rumors",1541,unrelated
IS Militants Kill 300 Iraqi Soldiers with Chlorine Gas,2489,unrelated
Another American hostage at risk by Islamic state,1574,unrelated
Iraqi media: ISIS militants have contracted Ebola,1921,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,971,unrelated
NBC weatherman caught urinating in the woods live on air,860,unrelated
A Mass Grave Points to a Student Massacre in Mexico,683,unrelated
IS militant 'Jihadi John' named as Mohammed Emwazi from London,1437,unrelated
Christian Bale in Talks to Play Steve Jobs (Exclusive),254,unrelated
An accidental delivery of arms to the Islamic State and the problem with airdrops,2213,unrelated
Man who slaps people around the head for sneezing hunted by police,1952,discuss
Nicaragua says meteorite probable cause of blast in capital,40,unrelated
ISIS Beheads American Journalist James Foley in Video Message to U.S.,2070,unrelated
Militant Group Says It Killed American Journalist in Syria,938,unrelated
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",1682,discuss
'Sex attacker' has penis cut off with a cleaver in India,368,unrelated
"Luke Somers, American Hostage, Is Killed During Rescue Attempt in Yemen, U.S. Official Says",120,unrelated
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1826,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1760,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,346,unrelated
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",1480,discuss
"Apple Watch users will need to recharge nightly, company still working to improve uptime before launch",2256,unrelated
Two blokes dared to eat 20-year-old burger for charity,5,discuss
Google Said to Buy Redwood City Offices for $585 Million,2442,discuss
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,1744,unrelated
Weather Channel’s Mike Seidel was not caught with his pants down,1169,unrelated
Macklemore Gets Twitter-Trolled with the #MacklemoreJoinedISIS,1413,agree
Islamic State killer 'Jihadi John' named as Mohammed Emwazi,1427,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,1384,unrelated
Google Grows With $1.6 Billion in California Office Deals,1034,unrelated
Jordanian airstrike killed American aid worker held hostage by ISIS according to statement by militants,2473,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,992,unrelated
Ottawa Shooting: Soldier Shot at Canada's National War Memorial,1466,unrelated
Saudis Say Michelle Obama Not Blurred on TV,396,unrelated
An accidental delivery of arms to the Islamic State and the problem with airdrops,1648,unrelated
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",971,unrelated
Claim: Comcast Got Complaining Customer Fired From His Job,1814,unrelated
White House Fence Jumper Pushed Past Female Guard,716,agree
Son pays off his parents' mortgage in a heartwarming Christmas video,648,unrelated
Christian Bale Is Steve Jobs,1234,unrelated
Mystery man slaps shoppers around head for sneezing,1372,unrelated
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",757,unrelated
Police Looking For A Man That Slaps People When They Sneeze!,2114,unrelated
ISIL Beheads American Photojournalist in Iraq,938,unrelated
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,1869,unrelated
James Foley Killer ‘Jihadi John’ Believed to Be Former London Rapper Abdel-Majed Abdel Bary,1303,unrelated
More American Weapons for ISIS,305,unrelated
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",213,unrelated
Guantanamo detainee who was swapped in prisoner deal for Bowe Bergdahl 'tried to rejoin 'Al Qaeda',2254,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",304,unrelated
Rats are still running around at Vogue,1435,unrelated
Is There an ISIS Threat on the Texas-Mexico Border or Not?,1893,unrelated
"Pizza delivery man gets $2,000 tip",321,unrelated
"Feminist Aborts Baby For Being A Boy, Shocked People Don’t Approve",2014,disagree
Reports: Big Bank Hank of pioneering rap group Sugarhill Gang has died,105,unrelated
#RIPFidel fuels false rumors of Cuban leader's death after another Fidel Castro dies,93,unrelated
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",818,unrelated
"Boko Haram denies truce, says kidnapped girls married",2520,unrelated
EXCLUSIVE: New York Mag’s Boy Genius Investor Made It All Up,2367,unrelated
Boko Haram denies it has agreed ceasefire,1806,unrelated
What One Homeless Man Does with $100 Will Astonish You (VIDEO),320,unrelated
Mirfield man's tears of joy after lost voicemail of wife retrieved,1171,unrelated
Government fires employee who skipped work for 24 years,687,unrelated
Anyone for dog meat soup? Kim Jong-Un considers opening restaurant in Scotland selling North Korean delicacies,1143,unrelated
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,321,unrelated
Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking,693,unrelated
"Canterbury Christ Church University student Jess Smith, from Chatham, starred as Teletubbies' sun",1834,unrelated
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,1498,unrelated
PGA Spokesman and Tiger Woods' Agent Deny Drug Suspension Allegations,2175,discuss
Mexican students not among bodies found in mass graves,1351,unrelated
Nicaragua asks U.S. for help investigating meteorite crater,534,unrelated
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",1588,unrelated
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,585,unrelated
Islamic State killer 'Jihadi John' named as Mohammed Emwazi,2125,unrelated
"NASA: Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness???",1625,unrelated
Has this Argentine woman fallen victim to a cruel online hoax? Adult video claiming to show teacher having sex with pupil isn't all it seems,1018,discuss
"Comcast Is Threatening To Cut Off Customers Who Use Tor, The Web Browser For Criminals",1104,unrelated
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,2248,unrelated
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,800,unrelated
"TEXAS TURKEY FARM CONTAMINATED WITH EBOLA, OVER 250,000 HOLIDAY TURKEYS INFECTED",2087,unrelated
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,731,unrelated
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,1661,unrelated
6 Islamist militants killed in US attack in Somalia,1746,unrelated
Government fires employee who skipped work for 24 years,942,unrelated
The rats eat Prada at Vogue NY office,891,unrelated
Zack Snyder’s ‘Batman V Superman: Dawn Of Justice’ Stolen Batmobile Rumor Put To Rest,1789,unrelated
Samsung is reportedly making a secret new chip in the Apple Watch,296,unrelated
